Date,BusinessUnit,Revenue,COGS,OperatingExpenses,TotalExpenses,OperatingProfit,AccountsReceivable,AccountsPayable,CashAndEquivalents,TotalDebt,NetCashFlow,BudgetRevenue,BudgetExpenses,GrossMarginPct,OperatingMarginPct,ReceivablesToRevenueRatio,CashBufferRatio,DebtToCashRatio,Revenue_Lag1,Revenue_Lag2,Expenses_Lag1,OperatingProfit_Lag1,OperatingMargin_Lag1,RevenueGrowthMoM,ExpenseGrowthMoM,OperatingProfitGrowthMoM,Rolling3M_AvgRev,Rolling3M_AvgExp,Target_NextPeriodHighRisk,AnomalyRaw,IsAnomaly,AnomalyScore,AnomalyReason,Actual_Revenue,Forecast_Revenue,Baseline_Revenue,Variance_Revenue,VariancePct_Revenue,Actual_TotalExpenses,Forecast_TotalExpenses,Baseline_TotalExpenses,Variance_TotalExpenses,VariancePct_TotalExpenses,Actual_OperatingProfit,Forecast_OperatingProfit,Baseline_OperatingProfit,Variance_OperatingProfit,VariancePct_OperatingProfit,Predicted_RiskProbPct,Predicted_RiskCategory,TopRiskDriver
2021-10-01,Retail & E-commerce,506835.7,238903.96,213613.75,452517.72,54317.98,418473.6,158962.1,3030580.66,900000,-5702.73,508010.75,381008.07,52.863628193515176,10.717078532550095,0.8256592816962183,6.69715356119093,0.2969727920061365,513157.91,506382.45,446290.65,66867.26,13.03054258678386,-1.2320203736116977,1.3952947479406008,-18.76745061783598,507850.00333333336,429573.86,1,1,0,-0.1093,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2021-11-01,Cloud Services,808587.43,375043.14,312117.67,687160.81,121426.62,590311.09,247115.11,3253614.76,900000,36329.46,794351.07,595763.3,53.61749068990598,15.017129316492095,0.7300522715273968,4.734866588215355,0.2766154158951504,770817.73,750198.67,661203.69,109614.04,14.22048763720056,4.899952158599152,3.925737317043732,10.776520963920325,754541.7366666667,642919.2166666667,0,1,0,-0.108,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2021-11-01,Enterprise Solutions,950084.95,391833.29,348634.44,740467.74,209617.21,889781.98,244763.32,3923756.97,900000,218123.93,915848.2,686886.15,58.75807842235581,22.06299657730606,0.936528865129376,5.299024870415017,0.2293720041483609,850375.18,835369.22,683100.17,167275.0,19.67072933619723,11.725385729155446,8.398119707685026,25.31293379166044,822293.7333333334,690733.4766666667,0,1,0,-0.0888,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2021-11-01,Retail & E-commerce,518885.95,246593.64,226942.26,473535.9,45350.05,411237.7,136388.8,3021225.29,900000,-9355.37,536109.41,402082.06,52.476331263161,8.739887830842212,0.7925396708081998,6.380139900691796,0.2978923825968635,506835.7,513157.91,452517.72,54317.98,10.717078532550095,2.3775456227728142,4.644719769205952,-16.510057995529294,508792.02,431811.16,1,1,0,-0.0436,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2021-12-01,Cloud Services,822406.23,374719.02,297683.81,672402.83,150003.4,624523.8,234068.37,3377496.52,900000,123881.77,855194.98,641396.24,54.436261991838265,18.239574863142757,0.7593860275110027,5.023025438486034,0.2664695565696689,808587.43,770817.73,687160.81,121426.62,15.017129316492095,1.7090050484707575,-2.147674865218241,23.53419703191937,776534.61,653705.7066666667,0,1,0,-0.1705,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2021-12-01,Enterprise Solutions,1010670.63,406459.06,352633.17,759092.23,251578.4,877235.01,225154.79,4241004.56,900000,317247.59,983075.36,737306.52,59.78323224847249,24.89222428478009,0.8679731892476187,5.586942393021201,0.2122138722718091,950084.95,850375.18,740467.74,209617.21,22.06299657730606,6.376869773592353,2.515233141689599,20.018008063364647,878609.7833333333,706312.2633333333,0,1,0,-0.1334,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2021-12-01,Retail & E-commerce,559175.67,261745.06,199330.27,461075.33,98100.34,469260.4,192966.56,3138588.83,900000,117363.54,573751.14,430313.35,53.19090689335607,17.543742559471514,0.8392003178536004,6.807106400596189,0.2867530755852464,518885.95,506835.7,473535.9,45350.05,8.739887830842212,7.7646581103226975,-2.631388665568968,116.31804154570942,512959.8533333333,457448.09,1,1,0,-0.1302,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-01-01,Cloud Services,962575.55,432734.72,331307.5,764042.23,198533.33,881558.85,282929.04,3597358.75,900000,219862.22,917384.76,688038.57,55.04407731943742,20.625220534637517,0.9158334117254484,4.708324499288476,0.2501835548094835,822406.23,808587.43,672402.83,150003.4,18.239574863142757,17.043805711442637,13.628645792582406,32.35255334212424,800603.7966666667,673589.11,0,1,0,-0.0238,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-01-01,Enterprise Solutions,1012888.66,413213.31,368360.91,781574.22,231314.44,925703.37,295878.9,4509850.72,900000,268846.17,1051438.42,788578.81,59.20446873203221,22.83710432694547,0.9139241128437552,5.770214273444178,0.1995631465158563,1010670.63,950084.95,759092.23,251578.4,24.89222428478009,0.2194612106221072,2.9616941277346376,-8.054729658826032,937043.5866666666,727553.38,0,1,0,-0.1578,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-01-01,Retail & E-commerce,612893.67,288176.38,231671.83,519848.22,93045.46,536662.58,179216.38,3227725.12,900000,89136.29,611825.26,458868.95,52.981015450853,15.181338061461783,0.8756210192218169,6.208975996878474,0.2788341530148639,559175.67,518885.95,461075.33,98100.34,17.543742559471514,9.60664114731602,12.746917081857312,-5.152765015901062,528299.1066666667,462376.31666666665,1,1,0,-0.0932,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-02-01,Cloud Services,933310.67,403102.31,329838.27,732940.58,200370.09,795158.54,283371.51,3803828.71,900000,206469.96,966863.07,725147.3,56.80941802583271,21.468745235710205,0.8519762663808397,5.189818675342004,0.236603713945889,962575.55,822406.23,764042.23,198533.33,20.625220534637517,-3.040268371661836,-4.070671591019259,0.92516455549303,864523.07,707868.6233333334,0,1,0,-0.1558,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-02-01,Enterprise Solutions,1124520.61,450977.92,358445.34,809423.26,315097.35,794623.43,264402.53,4723610.04,900000,213759.31,1104861.76,828646.32,59.89598447644282,28.02059359321124,0.7066330513942292,5.835772547480288,0.1905322396173076,1012888.66,1010670.63,781574.22,231314.44,22.83710432694547,11.02114718117193,3.5631983869683026,36.22035442318256,991214.7466666668,760378.0633333334,0,-1,1,0.0022,Multivariate Outlier,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-02-01,Retail & E-commerce,650904.81,301931.06,251376.18,553307.24,97597.57,585129.68,219806.13,3324111.31,900000,96386.19,641000.43,480750.33,53.61363822153965,14.994138697484813,0.8989481580263633,6.007713381809355,0.2707490562342209,612893.67,559175.67,519848.22,93045.46,15.181338061461783,6.20191427331922,6.436305581656132,4.892350470404461,563651.7633333333,484819.81666666665,0,1,0,-0.14,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-03-01,Cloud Services,1015317.27,425903.85,354055.81,779959.67,235357.61,947909.35,264198.61,3928635.5,900000,124806.79,992715.27,744536.46,58.05214167193276,23.180696020269604,0.9336090087387168,5.036972616802097,0.2290871728873803,933310.67,962575.55,732940.58,200370.09,21.468745235710205,8.786634786892545,6.415129859503765,17.461448462692196,906097.4833333334,723128.5466666667,0,1,0,-0.1079,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-03-01,Enterprise Solutions,1113304.32,468427.11,391180.29,859607.39,253696.93,853922.13,316108.56,4962956.72,900000,239346.68,1131040.96,848280.72,57.92461220306772,22.787743247057552,0.7670159134925479,5.773515651139295,0.1813435116959875,1124520.61,1012888.66,809423.26,315097.35,28.02059359321124,-0.9974285842568986,6.19998614816184,-19.48617466951086,1049359.9666666668,783363.2366666667,0,1,0,-0.136,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-03-01,Retail & E-commerce,644711.35,281898.64,227865.59,509764.24,134947.11,546527.17,156763.85,3491854.28,900000,167742.97,654237.64,490678.23,56.2752168082662,20.93139976518173,0.8477083116343462,6.8499396505333525,0.2577427142807345,650904.81,612893.67,553307.24,97597.57,14.994138697484813,-0.951515475818976,-7.8695879706905725,38.26892411358189,607658.0499999999,511410.26333333337,0,1,0,-0.1518,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-04-01,Cloud Services,964345.59,409444.94,350294.27,759739.2,204606.39,750093.97,275174.33,4171618.85,900000,242983.35,990207.01,742655.26,57.54167963789827,21.217123002553475,0.7778269302812906,5.490856401775767,0.2157435835730773,1015317.27,933310.67,779959.67,235357.61,23.180696020269604,-5.020271151302302,-2.592501994365948,-13.065742807296507,970401.1633333334,758980.8266666667,0,1,0,-0.1472,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-04-01,Enterprise Solutions,1131959.59,521933.51,387832.79,909766.3,222193.29,930309.82,380442.79,5199531.33,900000,236574.61,1124838.77,843629.08,53.89115348190124,19.62908322548864,0.8218578014785844,5.7152384409050985,0.1730925237063625,1113304.32,1124520.61,859607.39,253696.93,22.787743247057552,1.6756667215662937,5.835095252031275,-12.417824685541124,1083571.1966666668,816868.29,0,1,0,-0.1723,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-04-01,Retail & E-commerce,649966.5,300024.2,221629.7,521653.9,128312.6,468844.8,168114.46,3595238.57,900000,103384.29,648715.51,486536.64,53.84005175651361,19.741417442283566,0.7213368689001664,6.891999791432595,0.2503310927708477,644711.35,650904.81,509764.24,134947.11,20.93139976518173,0.8151167185128649,2.332384084062089,-4.91637797949136,636169.9433333334,527639.8999999999,1,1,0,-0.1442,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-05-01,Cloud Services,933857.19,387076.29,332427.96,719504.25,214352.94,776306.94,267782.96,4276577.67,900000,104958.81,962218.21,721663.66,58.55080475420444,22.95350320106225,0.8312908529408014,5.943783751103624,0.2104486506379761,964345.59,1015317.27,759739.2,204606.39,21.217123002553475,-3.1615636879720688,-5.295889694779465,4.763560903449782,970991.1766666668,757546.4833333334,0,1,0,-0.1531,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-05-01,Enterprise Solutions,1099867.58,495686.41,361277.68,856964.09,242903.49,999485.49,370218.48,5365912.35,900000,166381.02,1089804.27,817353.21,54.93217374404291,22.084794062208832,0.908732567606002,6.261536991590861,0.1677254381540541,1131959.59,1113304.32,909766.3,222193.29,19.62908322548864,-2.835084422050793,-5.803931185404432,9.320803522014543,1123261.5066666668,859598.9833333334,0,1,0,-0.1464,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-05-01,Retail & E-commerce,588570.59,272870.09,214438.78,487308.87,101261.72,423543.69,151462.04,3704479.08,900000,109240.52,626641.75,469981.32,53.63851088787837,17.20468567754974,0.7196140908093964,7.601911863414266,0.2429491382091972,649966.5,644711.35,521653.9,128312.6,19.741417442283566,-9.446011448282343,-6.583872947178204,-21.08201376949731,648527.5533333333,528241.7933333333,0,1,0,-0.0813,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-06-01,Cloud Services,957157.95,424995.48,320536.13,745531.61,211626.34,897671.38,284883.97,4477121.52,900000,200543.86,918646.07,688984.55,55.59818732112083,22.109865983978924,0.9378508322476976,6.005273901129423,0.2010220173787018,933857.19,964345.59,719504.25,214352.94,22.95350320106225,2.4951095573831905,3.617401843005097,-1.272014277014355,971173.35,753067.7066666667,1,1,0,-0.1543,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-06-01,Enterprise Solutions,1043465.22,440263.45,387770.84,828034.3,215430.92,946877.33,260320.85,5424407.05,900000,58494.7,1037370.3,778027.72,57.80755874163205,20.6457211865672,0.9074354485911854,6.550944870278924,0.1659167521360698,1099867.58,1131959.59,856964.09,242903.49,22.084794062208832,-5.128104603283257,-3.37584623878463,-11.310076277619553,1115043.83,875445.9266666666,1,1,0,-0.1443,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-06-01,Retail & E-commerce,573303.34,236496.21,212227.38,448723.59,124579.75,503732.4,161299.75,3847754.42,900000,143275.34,594718.5,446038.87,58.74850301761717,21.730162953524747,0.8786489888581498,8.574887761082495,0.2339026615944995,588570.59,649966.5,487308.87,101261.72,17.20468567754974,-2.5939539384732035,-7.918033587199014,23.027487583659443,627749.48,506242.3366666666,0,1,0,-0.1524,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-07-01,Cloud Services,855485.73,384009.13,325700.92,709710.05,145775.68,791329.25,238348.43,4522981.2,900000,45859.68,873889.63,655417.22,55.11215248441373,17.040106560281256,0.9250057858942896,6.372998663327369,0.1989838029837488,957157.95,933857.19,745531.61,211626.34,22.109865983978924,-10.622303246815212,-4.804834499237387,-31.11647633276652,951786.91,741591.6866666666,0,1,0,-0.0859,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-07-01,Enterprise Solutions,991461.49,444215.74,376883.42,821099.17,170362.33,920674.1,281523.55,5625272.9,900000,200865.85,983904.23,737928.17,55.19586544909576,17.18294978859945,0.9286029858809746,6.850905597675857,0.1599922378876943,1043465.22,1099867.58,828034.3,215430.92,20.6457211865672,-4.983753076120734,-0.8375413917032226,-20.9202049547948,1091764.13,864921.5633333334,0,1,0,-0.14,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-07-01,Retail & E-commerce,598193.96,259357.76,217181.88,476539.64,121654.32,532070.51,143393.38,3929925.98,900000,82171.55,562389.6,421792.2,56.64319980763429,20.33693553174626,0.8894615218114206,8.246797643108977,0.229011946937484,573303.34,588570.59,448723.59,124579.75,21.730162953524747,4.341614336312771,6.19892749565496,-2.3482387787742365,603946.8099999999,485895.4533333333,0,1,0,-0.1565,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-08-01,Cloud Services,863359.01,374610.66,320463.72,695074.38,168284.62,739004.95,239883.26,4715042.8,900000,192061.6,843052.36,632289.27,56.6100943337581,19.49184731390016,0.8559648320575237,6.783508262813542,0.1908784369889495,855485.73,957157.95,709710.05,145775.68,17.040106560281256,0.9203286184563232,-2.062204135336687,15.440806038428368,915500.29,724915.3033333333,0,1,0,-0.1723,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-08-01,Enterprise Solutions,961067.98,390793.2,366797.31,757590.51,203477.47,766282.47,237500.17,5864795.13,900000,239522.23,946371.05,709778.29,59.337611060562026,21.172016364544785,0.7973239000221399,7.74137882218192,0.1534580458567527,991461.49,1043465.22,821099.17,170362.33,17.18294978859945,-3.065526024616449,-7.734590695055754,19.438064741190164,1044931.43,835365.8533333334,1,1,0,-0.1529,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-08-01,Retail & E-commerce,546508.61,239334.65,207066.12,446400.77,100107.84,447245.12,139924.7,3995017.46,900000,65091.49,539327.68,404495.76,56.20660944390245,18.31770591866796,0.8183679301960128,8.949396435852922,0.2252806174218823,598193.96,573303.34,476539.64,121654.32,20.33693553174626,-8.640232676371385,-6.324525279785743,-17.7112329426526,586689.2966666666,470857.3666666666,1,1,0,-0.1254,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-09-01,Cloud Services,853792.4,356321.02,296829.14,653150.16,200642.24,734682.28,239240.64,4923559.97,900000,208517.17,837861.87,628396.41,58.26608201244237,23.50012016972744,0.8604928785967174,7.538174636595051,0.1827945643972729,863359.01,855485.73,695074.38,168284.62,19.49184731390016,-1.108068588987099,-6.031616357374581,19.227912806292103,892000.8966666666,716772.0133333333,0,1,0,-0.1586,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-09-01,Enterprise Solutions,911047.13,412789.71,398131.67,810921.38,100125.76,686688.2,229608.76,6011529.42,900000,146734.29,937756.27,703317.21,54.6906305494865,10.990184448525731,0.7537351004003492,7.413208688615412,0.1497123173024411,961067.98,991461.49,757590.51,203477.47,21.172016364544785,-5.204715071248134,7.039537757673342,-50.79270446993469,998664.8966666666,802241.3266666668,0,1,0,-0.067,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-09-01,Retail & E-commerce,525795.2,226075.64,216540.93,442616.57,83178.62,480641.2,154124.52,4008357.59,900000,13340.13,532829.25,399621.94,57.00309930558514,15.819585268180465,0.9141224568044746,9.056049550969137,0.2245308657703865,546508.61,598193.96,446400.77,100107.84,18.31770591866796,-3.7901342487541063,-0.847713591533461,-16.91098319572174,572668.6366666666,457221.3333333333,1,1,0,-0.1482,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-10-01,Cloud Services,901211.13,396299.8,341499.05,737798.85,163412.28,787465.79,250011.18,5023333.69,900000,99773.73,863407.02,647555.27,56.02586488251649,18.13251906908873,0.8737861348871713,6.808540959368533,0.1791638890706462,853792.4,863359.01,653150.16,200642.24,23.50012016972744,5.553894600139331,12.9600657220998,-18.55539491584624,857545.7133333334,685978.1966666668,0,1,0,-0.1136,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-10-01,Enterprise Solutions,1037480.28,442733.83,388122.88,830856.71,206623.57,745724.69,307982.36,6234265.52,900000,222736.1,963482.39,722611.79,57.326048645474,19.915903365411435,0.718784447642706,7.503418393287093,0.1443634373789071,911047.13,961067.98,810921.38,100125.76,10.990184448525731,13.877783688314782,2.4583554573440747,106.36404657502725,954525.5333333332,796537.02,1,1,0,-0.0769,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-10-01,Retail & E-commerce,546962.01,259926.42,215906.16,475832.58,71129.43,470836.96,166781.94,4120457.04,900000,112099.45,545819.03,409364.27,52.47815840080008,13.004455282003956,0.8608220523396132,8.659468084341766,0.2184223719027052,525795.2,546508.61,442616.57,83178.62,15.819585268180465,4.025675776423987,7.504465998640764,-14.48592198331735,556832.59,455185.66,0,1,0,-0.1179,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-11-01,Cloud Services,932243.28,393344.07,314677.53,708021.6,224221.69,860971.16,231433.21,5214741.6,900000,191407.9,916597.43,687448.07,57.80671435893857,24.051842991026977,0.9235477245810771,7.365229535370107,0.1725876503641139,901211.13,853792.4,737798.85,163412.28,18.13251906908873,3.4433829062896715,-4.035957768164044,37.2122645862355,872787.5133333333,695341.13,0,1,0,-0.139,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-11-01,Enterprise Solutions,1041458.92,483188.27,389745.74,872934.02,168524.91,882696.49,300637.22,6507018.82,900000,272753.31,1019805.84,764854.38,53.604673144476976,16.181618570226465,0.847557664588441,7.454193181748146,0.138312186409198,1037480.28,911047.13,830856.71,206623.57,19.915903365411435,0.3834906625887813,5.064328119827066,-18.438680543560448,969865.13,799789.5333333333,0,1,0,-0.1615,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-11-01,Retail & E-commerce,580864.53,235653.89,221926.46,457580.35,123284.18,409984.63,167996.17,4168275.14,900000,47818.1,576008.91,432006.68,59.43049061714958,21.2242568848196,0.7058179813458397,9.109384045883964,0.2159166489187179,546962.01,525795.2,475832.58,71129.43,13.004455282003956,6.198331763480258,-3.835851256759271,73.323728307678,539755.2733333333,454949.9733333333,1,1,0,-0.1144,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-12-01,Cloud Services,969440.16,428031.86,335806.06,763837.92,205602.25,735250.58,281645.98,5447373.69,900000,232632.09,986804.89,740103.67,55.84752131580768,21.20834874428969,0.7584280189093878,7.131583215978594,0.1652172314985792,932243.28,901211.13,708021.6,224221.69,24.051842991026977,3.990040024745478,7.883420505815075,-8.304031603722194,895748.9366666666,699656.87,0,1,0,-0.1349,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-12-01,Enterprise Solutions,1092219.54,453064.28,414554.88,867619.16,224600.38,964491.26,322270.16,6695255.02,900000,188236.2,1094663.92,820997.94,58.518936586686586,20.563666165503687,0.8830562214625824,7.716813238656462,0.1344235577751002,1041458.92,1037480.28,872934.02,168524.91,16.181618570226465,4.87399157328261,-0.6088501396703472,33.27429161659248,996662.11,838237.37,0,1,0,-0.1671,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2022-12-01,Retail & E-commerce,633088.9,290464.78,238756.6,529221.38,103867.51,471245.98,203361.06,4322762.1,900000,154486.97,616452.09,462339.07,54.11943251571777,16.406465189959892,0.744359883738287,8.168154695488681,0.2082002153206627,580864.53,546962.01,457580.35,123284.18,21.2242568848196,8.990800316211423,15.656491805209738,-15.749522769263669,551207.2466666667,458676.5,0,1,0,-0.0628,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-01-01,Cloud Services,995250.36,424613.77,378643.28,803257.05,191993.32,861349.18,280906.08,5659789.24,900000,212415.55,1058565.34,793924.01,57.33598428439654,19.29095710148751,0.8654598024963287,7.046049879051793,0.1590165219650476,969440.16,932243.28,763837.92,205602.25,21.20834874428969,2.6623819669282067,5.160666807429504,-6.619056941254287,934298.19,736552.79,0,1,0,-0.1683,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-01-01,Enterprise Solutions,1168322.38,488004.47,451338.39,939342.86,228979.52,829341.47,337267.22,6805090.22,900000,109835.2,1170786.85,878090.14,58.23032423636359,19.59900143314896,0.709856700682221,7.244522218436834,0.1322539409330564,1092219.54,1041458.92,867619.16,224600.38,20.563666165503687,6.967723723382568,8.266726152059611,1.9497473690827996,1057052.913333333,857136.63,1,1,0,-0.1065,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-01-01,Retail & E-commerce,682556.42,291631.98,261491.68,553123.66,129432.76,550992.65,204193.19,4344317.83,900000,21555.73,657359.85,493019.89,57.273571611852994,18.96293935672013,0.8072485055521125,7.854152957405582,0.2071671629973721,633088.9,580864.53,529221.38,103867.51,16.406465189959892,7.813676720599583,4.516499314521272,24.613327112587942,586971.8133333334,487544.77,0,1,0,-0.1591,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-02-01,Cloud Services,1118885.7,533272.14,362854.47,896126.61,222759.1,839425.45,350448.07,5765423.71,900000,105634.47,1115658.09,836743.57,52.33899762951658,19.909013047534703,0.7502334242005237,6.433715554992838,0.1561030108574622,995250.36,969440.16,803257.05,191993.32,19.29095710148751,12.4225365766258,11.561624015624885,16.024401265627365,965644.6,758372.1900000001,1,1,0,-0.066,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-02-01,Enterprise Solutions,1190374.38,564179.96,464233.59,1028413.55,161960.83,974385.18,407568.41,6839435.87,900000,34345.65,1230274.26,922705.7,52.60483008715292,13.60587330516976,0.8185535545548285,6.650472341598377,0.1315898002564354,1168322.38,1092219.54,939342.86,228979.52,19.59900143314896,1.8874927312442669,9.482234207858898,-29.26842103608218,1100666.9466666663,893298.68,0,1,0,-0.1177,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-02-01,Retail & E-commerce,715679.1,304595.87,259145.54,563741.41,151937.7,502914.44,222682.85,4410644.64,900000,66326.8,688706.36,516529.77,57.43960246987791,21.229864054993364,0.7027094126403859,7.8238791079761185,0.2040518049987359,682556.42,633088.9,553123.66,129432.76,18.96293935672013,4.852738767001852,1.919597870754619,17.38736004702366,632169.9500000001,513308.4633333332,0,1,0,-0.1306,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-03-01,Cloud Services,1120212.58,507672.43,412864.96,920537.39,199675.19,849861.06,319764.17,5786225.7,900000,20801.98,1145488.82,859116.61,54.68070622809825,17.824758761412944,0.758660521380683,6.285704158089657,0.1555418068119949,1118885.7,995250.36,896126.61,222759.1,19.909013047534703,0.1185894144504873,2.7240324891144585,-10.36272367773079,1027858.74,821073.86,0,1,0,-0.171,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-03-01,Enterprise Solutions,1263056.76,528463.84,389308.95,917772.79,345283.97,1104002.79,326577.44,7060143.63,900000,220707.75,1259425.05,944568.79,58.15992940808139,27.33716970882607,0.8740721913399997,7.692692251205225,0.1274761601415182,1190374.38,1168322.38,1028413.55,161960.83,13.60587330516976,6.10584209650078,-10.75839189400023,113.18980027454786,1150305.433333333,945125.19,0,1,0,-0.0346,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-03-01,Retail & E-commerce,704974.17,317623.98,241535.31,559159.29,145814.88,551406.92,217414.79,4552009.53,900000,141364.89,702928.73,527196.55,54.9453024640605,20.68371951840448,0.78216613241305,8.140809982786838,0.1977148760494796,715679.1,682556.42,563741.41,151937.7,21.229864054993364,-1.4957723370711773,-0.81280528957417,-4.029822749719136,677108.14,548695.4833333333,0,1,0,-0.1702,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-04-01,Cloud Services,1145096.71,535175.45,391620.73,926796.18,218300.53,827081.72,375186.93,5839850.75,900000,53625.06,1142594.54,856945.91,53.26373350596737,19.06393827644479,0.7222811075930871,6.301116551861488,0.1541135276445207,1120212.58,1118885.7,920537.39,199675.19,17.824758761412944,2.221375696387895,0.6799061144056262,9.327818844193914,1078116.2133333331,873307.0166666666,0,1,0,-0.1479,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-04-01,Enterprise Solutions,1306889.86,556081.9,463254.76,1019336.66,287553.21,1116039.24,331753.95,7477769.6,900000,417625.97,1252518.85,939389.14,57.449979755753866,22.00286487799362,0.8539657963219639,7.335917458320393,0.1203567438076722,1263056.76,1190374.38,917772.79,345283.97,27.33716970882607,3.4703982741044914,11.066341376278976,-16.71979153854144,1207251.173333333,961843.0666666668,1,1,0,-0.1267,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-04-01,Retail & E-commerce,696739.55,281904.1,242806.09,524710.18,172029.36,642342.34,174832.13,4631988.71,900000,79979.19,696995.63,522746.72,59.53952951285743,24.69062650455252,0.9219260482629412,8.827708869684974,0.1943009917224085,704974.17,715679.1,559159.29,145814.88,20.68371951840448,-1.1680740019169744,-6.160875910690844,17.977918302988005,701069.8966666666,558674.7866666666,0,1,0,-0.1381,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-05-01,Cloud Services,1133884.78,456834.05,366941.53,823775.58,310109.2,895807.64,259266.36,6206303.92,900000,366453.17,1110298.42,832723.82,59.71071681551277,27.34926912062441,0.790034098526307,7.533974143783189,0.1450138458575519,1145096.71,1120212.58,926796.18,218300.53,19.06393827644479,-0.9791251605290152,-11.115777365418156,42.05609120600853,1128064.9966666668,914486.7266666668,0,1,0,-0.0509,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-05-01,Enterprise Solutions,1216503.17,577991.57,464654.79,1042646.37,173856.8,958212.73,406581.04,7592029.66,900000,114260.06,1213507.6,910130.7,52.48745878730428,14.291520506272088,0.7876779556604033,7.2815001120658,0.1185453745974959,1306889.86,1263056.76,1019336.66,287553.21,22.00286487799362,-6.916167365473336,2.2867528378700763,-39.53925953391375,1253440.3333333333,988507.6666666666,0,1,0,-0.1115,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-05-01,Retail & E-commerce,656671.53,267087.06,320694.57,504638.59,152032.94,832430.34,184623.51,4672442.43,900000,40453.71,673279.05,504959.28,59.32714488170364,23.152052899263044,1.267651027904316,9.258987565734914,0.1926187456524745,696739.55,704974.17,524710.18,172029.36,24.69062650455252,-5.750788799056982,-3.825271695700672,-11.623841418697356,705797.6066666668,549203.6266666666,1,1,0,-0.001,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
