Date,Revenue,OperatingProfit,Cash,Debt,Company,CIK,OperatingMarginPct,DebtToCashRatio,Lag_Revenue_1,Lag_OperatingProfit_1,Lag_OperatingMargin_1,Lag_DebtToCash_1,Revenue_QoQ_Growth,IsDistressed,Split,Pred_Revenue,Pred_OperatingProfit,Predicted_RiskProbPct,TopRiskDriver,IsAnomaly,AnomalyReason
2026-03-28,13577000000,-3136000000,17247000000.0,43027000000.0,Intel,50863,-23.097886130956766,2.494752710616339,39179000000.0,-2794000000.0,-7.131371397942774,3.954492415402567,-0.6534623139947421,1,Test,4.8591704e+10,3.480473e+08,22.35,Revenue_QoQ_Growth,0,Normal Profile
2026-06-27,29705000000,-1340000000,12874000000.0,48549000000.0,Intel,50863,-4.51102507995287,3.7710890166226494,13577000000.0,-3136000000.0,-23.097886130956766,2.494752710616339,1.1878912867349194,1,Test,6.9886116e+10,3.8446052e+09,88.46,Lag_OperatingProfit_1,1,Multivariate Ratio Divergence
2009-12-31,31942000000,12995000000,9422000000.0,3746000000.0,Microsoft,789019,40.68311314257091,0.3975801316068775,12920000000.0,4482000000.0,34.690402476780186,0.4245721409951263,1.4722910216718266,0,Test,3.4675982e+10,8.0152945e+09,1.74,Lag_OperatingMargin_1,1,Multivariate Ratio Divergence
2010-03-31,46445000000,18168000000,8155000000.0,3746000000.0,Microsoft,789019,39.11723543976747,0.4593500919681177,31942000000.0,12995000000.0,40.68311314257091,0.3975801316068775,0.4540417005823054,0,Test,4.7686287e+10,1.572669e+10,0.16,Revenue_QoQ_Growth,0,Normal Profile
2010-09-30,16195000000,7116000000,8161000000.0,9665000000.0,Microsoft,789019,43.93948749614079,1.1842911407915695,46445000000.0,18168000000.0,39.11723543976747,0.4593500919681177,-0.6513079987081494,0,Test,1.7176099e+10,5.4761293e+09,0.17,Revenue_QoQ_Growth,1,Multivariate Ratio Divergence
2010-12-31,36148000000,15281000000,4023000000.0,9671000000.0,Microsoft,789019,42.273431448489546,2.403927417350236,16195000000.0,7116000000.0,43.93948749614079,1.1842911407915695,1.2320469280642177,0,Test,3.6791886e+10,1.2269864e+10,0.89,Lag_OperatingProfit_1,1,Multivariate Ratio Divergence
2008-10-31,295627000000,16421000000,5920000000.0,30803000000.0,Walmart,104169,5.554634725515599,5.203209459459459,197282000000.0,11130000000.0,5.641670299368417,4.949732000579458,0.4984996096957654,0,Train,2.9310196e+11,1.6045897e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2009-04-30,94242000000,5217000000,6578000000.0,32480000000.0,Walmart,104169,5.535748392436493,4.937671024627546,295627000000.0,16421000000.0,5.554634725515599,5.203209459459459,-0.6812131503550082,0,Train,1.0773891e+11,5.728077e+09,0.21,Lag_OperatingProfit_1,0,Normal Profile
2009-07-31,195152000000,11099000000,7997000000.0,33579000000.0,Walmart,104169,5.687361646306469,4.198949606102288,94242000000.0,5217000000.0,5.535748392436493,4.937671024627546,1.0707540162560216,0,Train,2.0076939e+11,1.1040826e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2009-10-31,294563000000,16692000000,6003000000.0,34394000000.0,Walmart,104169,5.66669948364187,5.729468599033816,195152000000.0,11099000000.0,5.687361646306469,4.198949606102288,0.5094029269492498,0,Train,2.9239257e+11,1.7125165e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2010-04-30,99848000000,5772000000,8516000000.0,32668000000.0,Walmart,104169,5.780786795929814,3.8360732738374814,294563000000.0,16692000000.0,5.66669948364187,5.729468599033816,-0.6610300682706246,0,Train,1.0773891e+11,5.91043e+09,0.07,Revenue_QoQ_Growth,0,Normal Profile
2010-07-31,203537000000,11927000000,10195000000.0,35629000000.0,Walmart,104169,5.859868230346326,3.4947523295733203,99848000000.0,5772000000.0,5.780786795929814,3.8360732738374814,1.038468472077558,0,Train,2.005491e+11,1.2175901e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2010-10-31,305489000000,17538000000,10616000000.0,40803000000.0,Walmart,104169,5.740959576285889,3.843538055764883,203537000000.0,11927000000.0,5.859868230346326,3.4947523295733203,0.5009015559824503,0,Train,3.0220134e+11,1.7470218e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2011-04-30,104189000000,5896000000,9400000000.0,45486000000.0,Walmart,104169,5.658946721822841,4.838936170212766,305489000000.0,17538000000.0,5.740959576285889,3.843538055764883,-0.6589435298815997,0,Train,1.0795039e+11,5.91043e+09,0.05,Revenue_QoQ_Growth,0,Normal Profile
2011-07-31,213555000000,12279000000,8102000000.0,45238000000.0,Walmart,104169,5.749806841328932,5.583559614909899,104189000000.0,5896000000.0,5.658946721822841,4.838936170212766,1.0496885467755712,0,Train,2.1890294e+11,1.2440084e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2011-10-31,323781000000,18157000000,7063000000.0,44872000000.0,Walmart,104169,5.60780280498238,6.353107744584454,213555000000.0,12279000000.0,5.749806841328932,5.583559614909899,0.5161480649013135,0,Train,3.188678e+11,1.8319135e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2012-04-30,113018000000,6387000000,8117000000.0,42956000000.0,Walmart,104169,5.651312180360651,5.292102993716891,323781000000.0,18157000000.0,5.60780280498238,6.353107744584454,-0.6509430757209348,0,Train,1.13074274e+11,5.91043e+09,0.05,Revenue_QoQ_Growth,0,Normal Profile
2012-07-31,227314000000,13085000000,7935000000.0,41202000000.0,Walmart,104169,5.756354645996288,5.192438563327032,113018000000.0,6387000000.0,5.651312180360651,5.292102993716891,1.011307933249571,0,Train,2.2749331e+11,1.301314e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2012-10-31,341243000000,19201000000,8643000000.0,38872000000.0,Walmart,104169,5.626782087837699,4.497512437810945,227314000000.0,13085000000.0,5.756354645996288,5.192438563327032,0.5011965827005815,0,Train,3.453355e+11,1.9837204e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2013-04-30,114187000000,6456000000,8855000000.0,41536000000.0,Walmart,104169,5.653883541909324,4.690683229813665,341243000000.0,19201000000.0,5.626782087837699,4.497512437810945,-0.6653792165700102,0,Train,1.1452733e+11,5.91043e+09,0.16,Lag_OperatingProfit_1,0,Normal Profile
2013-07-31,231132000000,13249000000,9016000000.0,40678000000.0,Walmart,104169,5.732222279909315,4.511756876663709,114187000000.0,6456000000.0,5.653883541909324,4.690683229813665,1.0241533624668306,0,Train,2.2781757e+11,1.301314e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2013-10-31,346588000000,19525000000,8736000000.0,41702000000.0,Walmart,104169,5.633489907325124,4.773580586080586,231132000000.0,13249000000.0,5.732222279909315,4.511756876663709,0.4995240814772511,0,Train,3.453355e+11,1.9837204e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2014-04-30,114960000000,6193000000,6012000000.0,45699000000.0,Walmart,104169,5.387091162143355,7.601297405189621,346588000000.0,19525000000.0,5.633489907325124,4.773580586080586,-0.6683093471210775,0,Train,1.1452733e+11,5.91043e+09,0.16,Lag_OperatingProfit_1,0,Normal Profile
2014-07-31,235085000000,12933000000,6184000000.0,43004000000.0,Walmart,104169,5.501414382032031,6.954075032341526,114960000000.0,6193000000.0,5.387091162143355,7.601297405189621,1.044928670842032,0,Train,2.311138e+11,1.2526215e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2014-10-31,354086000000,19198000000,6718000000.0,41720000000.0,Walmart,104169,5.421846670018018,6.210181601667163,235085000000.0,12933000000.0,5.501414382032031,6.954075032341526,0.5062041389284727,0,Train,3.5106154e+11,1.9837204e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2015-04-30,114826000000,5680000000,7759000000.0,38867000000.0,Walmart,104169,4.946614878163482,5.00927954633329,354086000000.0,19198000000.0,5.421846670018018,6.210181601667163,-0.6757115503013392,0,Train,1.1470742e+11,5.728077e+09,0.16,Lag_OperatingProfit_1,0,Normal Profile
2015-07-31,235055000000,11749000000,5751000000.0,38581000000.0,Walmart,104169,4.99840462870392,6.708572422187446,114826000000.0,5680000000.0,4.946614878163482,5.00927954633329,1.0470538031456291,0,Train,2.3526739e+11,1.2175901e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2015-10-31,352463000000,17463000000,6990000000.0,38617000000.0,Walmart,104169,4.95456260657147,5.524606580829757,235055000000.0,11749000000.0,4.99840462870392,6.708572422187446,0.4994916083469826,0,Train,3.5425567e+11,1.6805498e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2016-04-30,115904000000,5275000000,7597000000.0,37151000000.0,Walmart,104169,4.55118028713418,4.890219823614585,352463000000.0,17463000000.0,4.95456260657147,5.524606580829757,-0.671159809682151,0,Train,1.1652702e+11,5.728077e+09,0.16,Lag_OperatingProfit_1,0,Normal Profile
2016-07-31,236758000000,11440000000,7676000000.0,36673000000.0,Walmart,104169,4.831938097128714,4.777618551328817,115904000000.0,5275000000.0,4.55118028713418,4.890219823614585,1.0427077581446715,0,Train,2.3526739e+11,1.2033011e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2016-10-31,354937000000,16559000000,5939000000.0,36178000000.0,Walmart,104169,4.665334974939214,6.091597912106415,236758000000.0,11440000000.0,4.831938097128714,4.777618551328817,0.499155255577425,0,Train,3.5425567e+11,1.6390954e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2017-04-30,117542000000,5237000000,6545000000.0,33774000000.0,Walmart,104169,4.455428697827159,5.160275019098549,354937000000.0,16559000000.0,4.665334974939214,6.091597912106415,-0.6688370048769218,0,Train,1.17550875e+11,5.91043e+09,0.16,Lag_OperatingProfit_1,0,Normal Profile
2017-07-31,240897000000,11206000000,6469000000.0,33706000000.0,Walmart,104169,4.651780636537607,5.210388004328335,117542000000.0,5237000000.0,4.455428697827159,5.160275019098549,1.0494546630140715,0,Train,2.3657269e+11,1.1040826e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2017-10-31,364076000000,15970000000,7026000000.0,34206000000.0,Walmart,104169,4.386446785835925,4.868488471391973,240897000000.0,11206000000.0,4.651780636537607,5.210388004328335,0.5113347198180135,0,Train,3.6372998e+11,1.7125165e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2018-04-30,122690000000,5154000000,7885000000.0,29477000000.0,Walmart,104169,4.200831363599315,3.7383639822447687,364076000000.0,15970000000.0,4.386446785835925,4.868488471391973,-0.6630099210055044,0,Train,1.2472561e+11,5.91043e+09,0.07,Revenue_QoQ_Growth,0,Normal Profile
2018-07-31,250718000000,10904000000,15840000000.0,44958000000.0,Walmart,104169,4.349109357924042,2.838257575757576,122690000000.0,5154000000.0,4.200831363599315,3.7383639822447687,1.0435080283641698,0,Train,2.4565614e+11,1.1040826e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2018-10-31,375612000000,15890000000,9174000000.0,43275000000.0,Walmart,104169,4.230429272760189,4.717135382603009,250718000000.0,10904000000.0,4.349109357924042,2.838257575757576,0.4981453266219418,0,Train,3.7443315e+11,1.6045897e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2019-04-30,123925000000,4945000000,9255000000.0,47425000000.0,Walmart,104169,3.9903167238248938,5.124257158292815,375612000000.0,15890000000.0,4.230429272760189,4.717135382603009,-0.6700717761945838,0,Train,1.2717575e+11,5.728077e+09,0.16,Lag_OperatingProfit_1,0,Normal Profile
2019-07-31,254302000000,10528000000,9283000000.0,44404000000.0,Walmart,104169,4.139959575622685,4.783367445868793,123925000000.0,4945000000.0,3.9903167238248938,5.124257158292815,1.0520637482348194,0,Train,2.5154285e+11,1.0725307e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2019-10-31,382293000000,15246000000,8606000000.0,44912000000.0,Walmart,104169,3.988040586670434,5.218684638624215,254302000000.0,10528000000.0,4.139959575622685,4.783367445868793,0.5033031592358692,0,Train,3.802107e+11,1.5312869e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2020-04-30,134622000000,5224000000,14930000000.0,43006000000.0,Walmart,104169,3.880495015673516,2.880509042196919,382293000000.0,15246000000.0,3.988040586670434,5.218684638624215,-0.6478564870400452,0,Train,1.3514638e+11,5.7645655e+09,0.05,Revenue_QoQ_Growth,0,Normal Profile
2020-07-31,272364000000,11283000000,16906000000.0,40959000000.0,Walmart,104169,4.14261796713222,2.42274931976813,134622000000.0,5224000000.0,3.880495015673516,2.880509042196919,1.023176003922093,0,Train,2.7672707e+11,1.1435814e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2020-10-31,407072000000,17061000000,14325000000.0,40849000000.0,Walmart,104169,4.191150459869506,2.851588132635253,272364000000.0,11283000000.0,4.14261796713222,2.42274931976813,0.4945881247154543,0,Train,4.0154264e+11,1.6390954e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2021-04-30,138310000000,6909000000,22846000000.0,40273000000.0,Walmart,104169,4.9953004121177065,1.7628031165193032,407072000000.0,17061000000.0,4.191150459869506,2.851588132635253,-0.6602320965332914,0,Train,1.4236482e+11,6.068587e+09,0.07,Revenue_QoQ_Growth,0,Normal Profile
2021-07-31,279358000000,14263000000,22831000000.0,39581000000.0,Walmart,104169,5.105635063252171,1.733651614033551,138310000000.0,6909000000.0,4.9953004121177065,1.7628031165193032,1.0197961101872606,0,Train,2.7613404e+11,1.3550693e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2021-10-31,419883000000,20055000000,16111000000.0,36425000000.0,Walmart,104169,4.776330549224427,2.26087766122525,279358000000.0,14263000000.0,5.105635063252171,1.733651614033551,0.50302837219625,0,Train,4.151356e+11,1.9837204e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2022-04-30,141569000000,5318000000,11817000000.0,32174000000.0,Walmart,104169,3.756472109006916,2.7226876533807225,419883000000.0,20055000000.0,4.776330549224427,2.26087766122525,-0.6628370284102952,0,Train,1.4162695e+11,6.068587e+09,0.07,Revenue_QoQ_Growth,0,Normal Profile
2022-07-31,294428000000,12172000000,13923000000.0,29801000000.0,Walmart,104169,4.134117679025093,2.1404151404151404,141569000000.0,5318000000.0,3.756472109006916,2.7226876533807225,1.079749097613178,0,Train,2.8053003e+11,1.2570888e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2022-10-31,447241000000,14867000000,11587000000.0,33935000000.0,Walmart,104169,3.3241585632802004,2.928713213083628,294428000000.0,12172000000.0,4.134117679025093,2.1404151404151404,0.5190165337535833,0,Train,4.4321885e+11,1.6981747e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2023-04-30,152301000000,6240000000,10575000000.0,38120000000.0,Walmart,104169,4.097149723245416,3.6047281323877063,447241000000.0,14867000000.0,3.3241585632802004,2.928713213083628,-0.6594654783438907,0,Train,1.5135805e+11,5.9227223e+09,0.05,Revenue_QoQ_Growth,0,Normal Profile
2023-07-31,313933000000,13556000000,13888000000.0,36806000000.0,Walmart,104169,4.318118834273555,2.650201612903226,152301000000.0,6240000000.0,4.097149723245416,3.6047281323877063,1.0612668334416715,0,Train,3.1282332e+11,1.331353e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2023-10-31,474737000000,19758000000,12154000000.0,36342000000.0,Walmart,104169,4.16188331644679,2.99012670725687,313933000000.0,13556000000.0,4.318118834273555,2.650201612903226,0.512223945873801,0,Train,4.6656812e+11,1.9837204e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2024-04-30,161508000000,6841000000,9405000000.0,35928000000.0,Walmart,104169,4.235703494563737,3.820095693779904,474737000000.0,19758000000.0,4.16188331644679,2.99012670725687,-0.6597947916425305,0,Train,1.5673188e+11,6.068587e+09,0.07,Revenue_QoQ_Growth,0,Normal Profile
2024-07-31,330843000000,14781000000,8811000000.0,35364000000.0,Walmart,104169,4.467678022506143,4.0136193394620365,161508000000.0,6841000000.0,4.235703494563737,3.820095693779904,1.048461995690616,0,Train,3.1323822e+11,1.3629049e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2024-10-31,500431000000,21489000000,10049000000.0,33645000000.0,Walmart,104169,4.294098487104116,3.3480943377450494,330843000000.0,14781000000.0,4.467678022506143,4.0136193394620365,0.5125935866861321,0,Train,4.7052616e+11,1.9837204e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2025-04-30,165609000000,7135000000,9311000000.0,36520000000.0,Walmart,104169,4.308340730274321,3.922242508860488,500431000000.0,21489000000.0,4.294098487104116,3.3480943377450494,-0.6690672640184161,0,Train,1.571468e+11,6.116064e+09,0.16,Lag_OperatingProfit_1,0,Normal Profile
2025-07-31,343011000000,14421000000,9431000000.0,35640000000.0,Walmart,104169,4.204238348041316,3.779026614356908,165609000000.0,7135000000.0,4.308340730274321,3.922242508860488,1.071209898012789,0,Test,3.124877e+11,1.3629049e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
2025-10-31,522507000000,21117000000,10582000000.0,34445000000.0,Walmart,104169,4.041476956289581,3.255055755055755,343011000000.0,14421000000.0,4.204238348041316,3.779026614356908,0.5232951712918827,0,Test,4.6580407e+11,1.9837204e+10,0.14,Lag_OperatingProfit_1,0,Normal Profile
2026-04-30,177751000000,7493000000,10729000000.0,36887000000.0,Walmart,104169,4.215447451772423,3.4380650573212788,522507000000.0,21117000000.0,4.041476956289581,3.255055755055755,-0.659811256117143,0,Test,1.5673188e+11,5.9227223e+09,0.07,Revenue_QoQ_Growth,0,Normal Profile
2026-07-31,365688000000,16876000000,11529000000.0,36462000000.0,Walmart,104169,4.614862943274048,3.162633359354671,177751000000.0,7493000000.0,4.215447451772423,3.4380650573212788,1.0573048815477832,0,Test,3.1282332e+11,1.3629049e+10,0.38,Lag_OperatingProfit_1,0,Normal Profile
