Date,Revenue,OperatingProfit,Cash,Debt,Company,CIK,OperatingMarginPct,DebtToCashRatio,Lag_Revenue_1,Lag_OperatingProfit_1,Lag_OperatingMargin_1,Lag_DebtToCash_1,Revenue_QoQ_Growth,IsDistressed,Split
2021-07-31,279358000000,14263000000,22831000000.0,39581000000.0,Walmart,104169,5.105635063252171,1.733651614033551,138310000000.0,6909000000.0,4.9953004121177065,1.7628031165193032,1.0197961101872606,0,Train
2021-10-31,419883000000,20055000000,16111000000.0,36425000000.0,Walmart,104169,4.776330549224427,2.26087766122525,279358000000.0,14263000000.0,5.105635063252171,1.733651614033551,0.50302837219625,0,Train
2022-04-30,141569000000,5318000000,11817000000.0,32174000000.0,Walmart,104169,3.7564721090069155,2.7226876533807225,419883000000.0,20055000000.0,4.776330549224427,2.26087766122525,-0.6628370284102952,0,Train
2022-07-31,294428000000,12172000000,13923000000.0,29801000000.0,Walmart,104169,4.134117679025093,2.1404151404151404,141569000000.0,5318000000.0,3.7564721090069155,2.7226876533807225,1.079749097613178,0,Train
2022-10-31,447241000000,14867000000,11587000000.0,33935000000.0,Walmart,104169,3.3241585632802004,2.928713213083628,294428000000.0,12172000000.0,4.134117679025093,2.1404151404151404,0.5190165337535833,0,Train
2023-04-30,152301000000,6240000000,10575000000.0,38120000000.0,Walmart,104169,4.0971497232454155,3.6047281323877067,447241000000.0,14867000000.0,3.3241585632802004,2.928713213083628,-0.6594654783438907,0,Train
2023-07-31,313933000000,13556000000,13888000000.0,36806000000.0,Walmart,104169,4.318118834273555,2.650201612903226,152301000000.0,6240000000.0,4.0971497232454155,3.6047281323877067,1.0612668334416715,0,Train
2023-10-31,474737000000,19758000000,12154000000.0,36342000000.0,Walmart,104169,4.16188331644679,2.99012670725687,313933000000.0,13556000000.0,4.318118834273555,2.650201612903226,0.512223945873801,0,Train
2024-04-30,161508000000,6841000000,9405000000.0,35928000000.0,Walmart,104169,4.235703494563737,3.8200956937799044,474737000000.0,19758000000.0,4.16188331644679,2.99012670725687,-0.6597947916425305,0,Train
2024-07-31,330843000000,14781000000,8811000000.0,35364000000.0,Walmart,104169,4.467678022506143,4.0136193394620365,161508000000.0,6841000000.0,4.235703494563737,3.8200956937799044,1.048461995690616,0,Train
2024-10-31,500431000000,21489000000,10049000000.0,33645000000.0,Walmart,104169,4.294098487104116,3.3480943377450494,330843000000.0,14781000000.0,4.467678022506143,4.0136193394620365,0.5125935866861321,0,Train
2025-04-30,165609000000,7135000000,9311000000.0,36520000000.0,Walmart,104169,4.308340730274321,3.9222425088604878,500431000000.0,21489000000.0,4.294098487104116,3.3480943377450494,-0.6690672640184161,0,Train
2025-07-31,343011000000,14421000000,9431000000.0,35640000000.0,Walmart,104169,4.204238348041316,3.779026614356908,165609000000.0,7135000000.0,4.308340730274321,3.9222425088604878,1.071209898012789,0,Test
2025-10-31,522507000000,21117000000,10582000000.0,34445000000.0,Walmart,104169,4.041476956289581,3.255055755055755,343011000000.0,14421000000.0,4.204238348041316,3.779026614356908,0.5232951712918827,0,Test
2026-04-30,177751000000,7493000000,10729000000.0,36887000000.0,Walmart,104169,4.215447451772423,3.4380650573212788,522507000000.0,21117000000.0,4.041476956289581,3.255055755055755,-0.659811256117143,0,Test
2026-07-31,365688000000,16876000000,11529000000.0,36462000000.0,Walmart,104169,4.614862943274048,3.162633359354671,177751000000.0,7493000000.0,4.215447451772423,3.4380650573212788,1.0573048815477832,0,Test
